"app_id","category"
"2436420","In-App Purchases"
"2436420","MMO"
"2436420","Multi-player"
"2436420","Online Co-op"
"2436420","Online PvP"
"2436420","PvP"
"2436420","Single-player"
"2436440","Family Sharing"
"2436440","Single-player"
"2436470","Family Sharing"
"2436470","Single-player"
"2436470","Steam Achievements"
"2436480","Co-op"
"2436480","Cross-Platform Multiplayer"
"2436480","In-App Purchases"
"2436480","Multi-player"
"2436480","Online Co-op"
"2436480","Online PvP"
"2436480","PvP"
"2436480","Single-player"
"2436490","Co-op"
"2436490","Multi-player"
"2436490","Online Co-op"
"2436490","Single-player"
"2436500","Single-player"
"2436570","Family Sharing"
"2436570","Partial Controller Support"
"2436570","Single-player"
"2436570","Steam Achievements"
"2436570","Steam Cloud"
"2436570","Steam Trading Cards"
"2436580","Single-player"
"2436580","Stats"
"2436580","Steam Achievements"
"2436580","Steam Cloud"
"2436580","Steam Leaderboards"
"2436660","Co-op"
"2436660","Full controller support"
"2436660","Multi-player"
"2436660","PvP"
"2436660","Remote Play Together"
"2436660","Shared/Split Screen"
"2436660","Shared/Split Screen Co-op"
"2436660","Shared/Split Screen PvP"
"2436660","Single-player"
"2436660","Steam Achievements"
"2436660","Steam Cloud"
"2436680","Family Sharing"
"2436680","Single-player"
"2436680","Steam Achievements"
"2436680","VR Only"
"2436730","Single-player"
"2436750","Co-op"
"2436750","Full controller support"
"2436750","Multi-player"
"2436750","PvP"
"2436750","Remote Play Together"
"2436750","Shared/Split Screen"
"2436750","Shared/Split Screen Co-op"
"2436750","Shared/Split Screen PvP"
"2436750","Single-player"
"2436750","Steam Achievements"
"2436810","Co-op"
"2436810","Full controller support"
"2436810","Multi-player"
"2436810","Remote Play Together"
"2436810","Shared/Split Screen"
"2436810","Shared/Split Screen Co-op"
"2436810","Single-player"
"2436810","Steam Achievements"
"2436810","Steam Cloud"
"2436810","Steam Leaderboards"
"2436830","Game demo"
"2436830","Single-player"
"2436850","Single-player"
"2436860","Game demo"
"2436860","Single-player"
"2436860","VR Only"
"2436870","Single-player"
"2436870","Steam Cloud"
"2436940","Co-op"
"2436940","Full controller support"
"2436940","Multi-player"
"2436940","Online Co-op"
"2436940","Single-player"
"2436970","Single-player"
"2436970","Steam Achievements"
"2436970","Steam Cloud"
"2437000","Partial Controller Support"
"2437000","Single-player"
"2437040","Family Sharing"
"2437040","Full controller support"
"2437040","Multi-player"
"2437040","Online PvP"
"2437040","PvP"
"2437040","Single-player"
"2437040","Steam Cloud"
"2437080","Family Sharing"
"2437080","Single-player"
"2437110","Co-op"
"2437110","Family Sharing"
"2437110","Multi-player"
"2437110","Online Co-op"
"2437110","Online PvP"
"2437110","Partial Controller Support"
"2437110","PvP"
"2437110","Single-player"
"2437120","Captions available"
"2437120","Includes level editor"
"2437120","Single-player"
"2437120","Steam Achievements"
"2437120","Steam Cloud"
"2437120","Steam Leaderboards"
"2437120","Steam Workshop"
"2437150","Single-player"
"2437160","Co-op"
"2437160","Multi-player"
"2437160","Online Co-op"
"2437160","Online PvP"
"2437160","PvP"
"2437160","Single-player"
"2437170","Co-op"
"2437170","Cross-Platform Multiplayer"
"2437170","Family Sharing"
"2437170","Full controller support"
"2437170","Multi-player"
"2437170","Online Co-op"
"2437170","Online PvP"
"2437170","PvP"
"2437180","Single-player"
"2437230","Family Sharing"
"2437230","Single-player"
"2437240","Co-op"
"2437240","Game demo"
"2437240","MMO"
"2437240","Multi-player"
"2437240","Online Co-op"
"2437240","Online PvP"
"2437240","PvP"
"2437240","Single-player"
"2437270","Family Sharing"
"2437270","Single-player"
"2437290","Full controller support"
"2437290","Game demo"
"2437290","Multi-player"
"2437290","PvP"
"2437290","Remote Play Together"
"2437290","Shared/Split Screen"
"2437290","Shared/Split Screen PvP"
"2437300","Co-op"
"2437300","Family Sharing"
"2437300","In-App Purchases"
"2437300","MMO"
"2437300","Multi-player"
"2437300","Online Co-op"
"2437300","Online PvP"
"2437300","PvP"
"2437300","Steam Achievements"
"2437310","Co-op"
"2437310","Full controller support"
"2437310","Multi-player"
"2437310","PvP"
"2437310","Remote Play Together"
"2437310","Shared/Split Screen"
"2437310","Shared/Split Screen Co-op"
"2437310","Shared/Split Screen PvP"
"2437310","Single-player"
"2437330","Full controller support"
"2437330","Single-player"
"2437330","Steam Achievements"
"2437360","Full controller support"
"2437360","Remote Play on TV"
"2437360","Single-player"
"2437360","Steam Achievements"
"2437360","Steam Cloud"
"2437360","Steam Leaderboards"
"2437390","Co-op"
"2437390","MMO"
"2437390","Multi-player"
"2437390","Online Co-op"
"2437390","Online PvP"
"2437390","PvP"
"2437400","Family Sharing"
"2437400","Single-player"
"2437400","Steam Achievements"
"2437420","Game demo"
"2437420","Partial Controller Support"
"2437420","Single-player"
"2437430","Single-player"
"2437430","Steam Achievements"
"2437490","Captions available"
"2437490","Single-player"
"2437510","Family Sharing"
"2437510","Single-player"
"2437510","Stats"
"2437510","Steam Achievements"
"2437510","Steam Cloud"
"2437530","Full controller support"
"2437530","Single-player"
"2437530","Steam Cloud"
"2437550","Full controller support"
"2437550","Single-player"
"2437550","Steam Achievements"
"2437550","Steam Cloud"
"2437560","Full controller support"
"2437560","Single-player"
"2437570","Full controller support"
"2437570","Single-player"
"2437570","Steam Achievements"
"2437640","Captions available"
"2437640","Family Sharing"
"2437640","Single-player"
"2437660","Family Sharing"
"2437660","Single-player"
"2437660","Steam Achievements"
"2437670","Partial Controller Support"
"2437670","Single-player"
"2437680","Single-player"
"2437690","Family Sharing"
"2437690","Full controller support"
"2437690","Single-player"
"2437690","Steam Achievements"
"2437690","Steam Cloud"
"2437700","Family Sharing"
"2437700","Single-player"
"2437710","In-App Purchases"
"2437710","MMO"
"2437710","Multi-player"
"2437710","Single-player"
"2437740","Full controller support"
"2437740","Single-player"
"2437740","Steam Achievements"
"2437740","Steam Cloud"
"2437750","Family Sharing"
"2437750","Single-player"
"2437750","Steam Cloud"
"2437760","Family Sharing"
"2437760","Single-player"
"2437760","Steam Achievements"
"2437770","Full controller support"
"2437770","Game demo"
"2437770","Single-player"
"2437800","Family Sharing"
"2437800","Full controller support"
"2437800","Single-player"
"2437800","Steam Achievements"
"2437870","Family Sharing"
"2437870","Full controller support"
"2437870","Single-player"
"2437890","Single-player"
"2437890","Steam Achievements"
"2437910","Co-op"
"2437910","Multi-player"
"2437910","Remote Play Together"
"2437910","Shared/Split Screen"
"2437910","Shared/Split Screen Co-op"
"2437930","Co-op"
"2437930","Multi-player"
"2437930","Online Co-op"
"2437930","Online PvP"
"2437930","PvP"
"2437930","Single-player"
"2437940","Single-player"
"2437940","Steam Achievements"
"2437950","Co-op"
"2437950","Family Sharing"
"2437950","Full controller support"
"2437950","Multi-player"
"2437950","Online Co-op"
"2437950","Remote Play Together"
"2437950","Shared/Split Screen"
"2437950","Shared/Split Screen Co-op"
"2437950","Single-player"
"2437950","Stats"
"2437950","Steam Achievements"
"2437960","Full controller support"
"2437960","Game demo"
"2437960","Single-player"
"2437960","Steam Cloud"
"2437980","Full controller support"
"2437980","Multi-player"
"2437980","PvP"
"2437980","Remote Play Together"
"2437980","Shared/Split Screen"
"2437980","Shared/Split Screen PvP"
"2437980","Single-player"
"2437990","Co-op"
"2437990","Family Sharing"
"2437990","Multi-player"
"2437990","Online Co-op"
"2437990","Single-player"
"2437990","Steam Achievements"
"2438000","Game demo"
"2438000","Single-player"
"2438000","Steam Cloud"
"2438010","Family Sharing"
"2438010","Single-player"
"2438010","Tracked Controller Support"
"2438010","VR Only"
"2438020","Family Sharing"
"2438020","Single-player"
"2438020","Steam Achievements"
"2438050","Family Sharing"
"2438050","Single-player"
"2438090","Family Sharing"
"2438090","Full controller support"
"2438090","Remote Play on TV"
"2438090","Single-player"
"2438090","Steam Achievements"
"2438090","Steam Cloud"
"2438110","Partial Controller Support"
"2438110","Single-player"
"2438120","Co-op"
"2438120","Cross-Platform Multiplayer"
"2438120","Full controller support"
"2438120","In-App Purchases"
"2438120","Multi-player"
"2438120","Online Co-op"
"2438120","Online PvP"
"2438120","PvP"
"2438120","Single-player"
"2438140","Co-op"
"2438140","Full controller support"
"2438140","Includes level editor"
"2438140","Multi-player"
"2438140","Online Co-op"
"2438140","Shared/Split Screen"
"2438140","Shared/Split Screen Co-op"
"2438140","Single-player"
"2438140","Steam Achievements"
"2438150","Game demo"
"2438160","Co-op"
"2438160","Cross-Platform Multiplayer"
"2438160","In-App Purchases"
"2438160","Multi-player"
"2438160","Online Co-op"
"2438160","Online PvP"
"2438160","PvP"
"2438160","Single-player"
"2438170","Family Sharing"
"2438170","Full controller support"
"2438170","Single-player"
"2438170","Steam Leaderboards"
"2438180","Captions available"
"2438180","Full controller support"
"2438180","Single-player"
"2438190","Family Sharing"
"2438190","Partial Controller Support"
"2438190","Single-player"
"2438200","Family Sharing"
"2438200","Full controller support"
"2438200","Single-player"
"2438210","Family Sharing"
"2438210","Multi-player"
"2438210","Partial Controller Support"
"2438210","PvP"
"2438210","Remote Play Together"
"2438210","Shared/Split Screen"
"2438210","Shared/Split Screen PvP"
"2438210","Single-player"
"2438210","Steam Achievements"
"2438210","Steam Cloud"
"2438220","Full controller support"
"2438220","Single-player"
"2438230","In-App Purchases"
"2438230","MMO"
"2438230","Multi-player"
"2438230","Online PvP"
"2438230","PvP"
"2438240","Co-op"
"2438240","Family Sharing"
"2438240","LAN Co-op"
"2438240","Multi-player"
"2438240","Online Co-op"
"2438240","Single-player"
"2438240","Steam Achievements"
"2438240","Steam Cloud"
"2438260","Single-player"
"2438270","Co-op"
"2438270","Full controller support"
"2438270","Multi-player"
"2438270","Online Co-op"
"2438270","Single-player"
"2438290","Single-player"
"2438330","Full controller support"
"2438330","Single-player"
"2438330","Steam Achievements"
"2438340","Family Sharing"
"2438340","Single-player"
"2438380","Family Sharing"
"2438380","Single-player"
"2438410","Co-op"
"2438410","MMO"
"2438410","Multi-player"
"2438410","Online Co-op"
"2438410","Online PvP"
"2438410","PvP"
"2438410","Single-player"
"2438440","Family Sharing"
"2438440","Full controller support"
"2438440","Single-player"
"2438440","Steam Achievements"
"2438460","Co-op"
"2438460","Family Sharing"
"2438460","Full controller support"
"2438460","Multi-player"
"2438460","Online Co-op"
"2438460","Remote Play Together"
"2438460","Shared/Split Screen"
"2438460","Shared/Split Screen Co-op"
"2438460","Single-player"
"2438460","Steam Achievements"
"2438480","Game demo"
"2438480","Single-player"
"2438490","Full controller support"
"2438490","Single-player"
"2438520","Single-player"
"2438540","Family Sharing"
"2438540","Includes level editor"
"2438540","Single-player"
"2438540","Steam Achievements"
"2438570","Single-player"
"2438630","Full controller support"
"2438630","Single-player"
"2438680","Single-player"
"2438680","Steam Achievements"
"2438680","Steam Cloud"
"2438760","Single-player"
"2438760","Steam Achievements"
"2438770","Family Sharing"
"2438770","Full controller support"
"2438770","Single-player"
"2438770","Stats"
"2438770","Steam Achievements"
"2438770","Steam Leaderboards"
"2438780","Single-player"
"2438780","Steam Achievements"
"2438780","Steam Cloud"
"2438790","Single-player"
"2438900","Partial Controller Support"
"2438900","Single-player"
"2438930","Family Sharing"
"2438930","Single-player"
"2438930","Steam Achievements"
"2438950","Family Sharing"
"2438950","Single-player"
"2438950","Steam Achievements"
"2438960","Full controller support"
"2438960","Single-player"
"2438970","Cross-Platform Multiplayer"
"2438970","Multi-player"
"2438970","Online PvP"
"2438970","PvP"
"2438970","Shared/Split Screen"
"2438970","Shared/Split Screen PvP"
"2438970","Single-player"
"2438970","Steam Achievements"
"2439000","Family Sharing"
"2439000","Single-player"
"2439010","Family Sharing"
"2439010","Single-player"
"2439020","Family Sharing"
"2439020","Single-player"
"2439100","Single-player"
"2439120","Family Sharing"
"2439120","Partial Controller Support"
"2439120","Single-player"
"2439120","Steam Achievements"
"2439180","Family Sharing"
"2439180","Full controller support"
"2439180","Single-player"
"2439180","Steam Achievements"
"2439180","Steam Cloud"
"2439230","Full controller support"
"2439230","Game demo"
"2439230","Single-player"
"2439230","Steam Achievements"
"2439230","Steam Cloud"
"2439280","Single-player"
"2439290","Full controller support"
"2439290","Single-player"
"2439290","Steam Achievements"
"2439290","Steam Cloud"
"2439310","Partial Controller Support"
"2439310","Single-player"
"2439350","Family Sharing"
"2439350","Single-player"
"2439370","Family Sharing"
"2439370","Single-player"
"2439370","VR Only"
"2439380","Single-player"
"2439460","Full controller support"
"2439460","Single-player"
"2439490","Co-op"
"2439490","Cross-Platform Multiplayer"
"2439490","In-App Purchases"
"2439490","MMO"
"2439490","Multi-player"
"2439490","Online Co-op"
"2439490","Online PvP"
"2439490","PvP"
"2439500","Single-player"
"2439510","Co-op"
"2439510","Cross-Platform Multiplayer"
"2439510","In-App Purchases"
"2439510","MMO"
"2439510","Multi-player"
"2439510","Online Co-op"
"2439510","Online PvP"
"2439510","PvP"
"2439530","Family Sharing"
"2439530","Partial Controller Support"
"2439530","Single-player"
"2439540","Family Sharing"
"2439540","Partial Controller Support"
"2439540","Single-player"
"2439550","Family Sharing"
"2439550","Single-player"
"2439550","Tracked Controller Support"
"2439550","VR Only"
"2439560","Partial Controller Support"
"2439560","Single-player"
"2439560","Steam Achievements"
"2439580","Family Sharing"
"2439580","Single-player"
"2439620","Family Sharing"
"2439620","Single-player"
"2439640","Family Sharing"
"2439640","Full controller support"
"2439640","Single-player"
"2439650","Single-player"
"2439660","Family Sharing"
"2439660","Single-player"
"2439660","Steam Achievements"
"2439670","Full controller support"
